,Date,BTC_Price,Gold_Price,BTC_Change,BTC_pct_Change,Gold_Change,Gold_pct_Change
218,4/8/2017,1188.5293980000001,1264.3,96.70394185999999,8.857115174624418,22.59999999999991,1.8200853668357824
219,4/15/2017,1189.130333,1286.1,0.20327551000013955,0.017103159794995146,21.799999999999955,1.7242743019852846
220,4/22/2017,1291.498875,1281.5,98.35374439999987,8.273855289435357,-4.599999999999909,-0.3576704766347803
221,4/29/2017,1382.329694,1265.55,91.32551178000017,7.095541361918232,-15.950000000000045,-1.2446351931330506
222,5/6/2017,1577.9250539999998,1239.4,198.72843242999988,14.41723699918071,-26.149999999999864,-2.0662952866342588
223,5/13/2017,1801.367745,1227.9,222.88421386999994,14.132203574676778,-11.5,-0.9278683233822816
224,5/20/2017,2072.1799170000004,1251.85,271.21359039000004,15.067243972701885,23.949999999999818,1.950484567147147
225,5/27/2017,2036.7626239999997,1265.0,-41.52179750000005,-2.004688076755534,13.150000000000091,1.050445340895482
226,6/3/2017,2527.268161,1260.95,497.37818154000024,24.50485244757784,-4.0499999999999545,-0.32015810276679485
227,6/10/2017,2849.4289670000003,1274.25,321.1971037899998,12.710150830249777,13.299999999999955,1.0547602997739765
228,6/17/2017,2630.828779,1256.6,-216.32024956999976,-7.594745549196985,-17.65000000000009,-1.3851285069648884
229,6/24/2017,2544.781712,1256.3,-86.06916726000009,-3.2701448239176587,-0.2999999999999545,-0.02387394556740049
230,7/1/2017,2380.911297,1243.25,-165.57235571,-6.503492979411959,-13.049999999999955,-1.0387646262835275
231,7/8/2017,2550.825803,1220.4,171.7999698599997,7.217495886983348,-22.84999999999991,-1.8379247938869823
232,7/15/2017,1976.110911,1218.95,-576.0548001199998,-22.57156135134894,-1.4500000000000455,-0.1188135037692597
233,7/22/2017,2830.112936,1247.25,855.26182859,43.28091060365919,28.299999999999955,2.321670290003688
234,7/29/2017,2711.878709,1259.6,-118.61769472000015,-4.18946384330342,12.349999999999909,0.9901783924634122
235,8/5/2017,3258.831835,1269.3,546.1785762200002,20.134013602472038,9.700000000000045,0.7700857415052434
236,8/12/2017,3873.832301,1288.3,616.46349715,18.916338439308173,19.0,1.4968880485306864
237,8/19/2017,4149.717126,1295.25,275.7749758899995,7.116116293137373,6.9500000000000455,0.5394706201971626
238,8/26/2017,4337.869258,1287.05,190.6330592000004,4.592314057053538,-8.200000000000045,-0.6330824165219104
239,9/2/2017,4586.510608,1318.4,248.32770807999987,5.719509320133948,31.350000000000136,2.4358028048638465
240,9/9/2017,4327.606945,1350.9,-258.34612801000003,-5.628341104597492,32.5,2.4651092233009706
241,9/16/2017,3691.468039,1325.0,-637.42482844,-14.715188829524994,-25.90000000000009,-1.9172403582796722
242,9/23/2017,3784.394836,1297.0,89.88617626000041,2.4330894607028766,-28.0,-2.1132075471698113
243,9/30/2017,4347.928627,1286.95,565.1598865599994,14.934690579411386,-10.049999999999955,-0.7748650732459488
244,10/7/2017,4420.8314310000005,1268.2,70.73193445000015,1.6262574710459523,-18.75,-1.4569330587823925
245,10/14/2017,5756.932701,1293.9,1338.2123986400002,30.2756088666103,25.700000000000045,2.026494243810128
246,10/21/2017,6017.750168,1280.25,258.57201864000035,4.4904126317838795,-13.650000000000091,-1.0549501507071715
247,10/28/2017,5717.623662,1267.8,-296.9558781300002,-4.935375571788046,-12.450000000000045,-0.9724663151728213
248,11/4/2017,7387.200612000001,1275.3,1668.1487887499998,29.163801155182345,7.5,0.5915759583530525
249,11/11/2017,6329.134409,1284.45,-1064.07628707,-14.402613012928942,9.150000000000091,0.7174782404140273
250,11/18/2017,7774.68455,1283.85,1444.9120894100006,22.848065975165834,-0.6000000000001364,-0.04671260072405593
251,11/25/2017,8757.62818,1289.15,983.6923539899999,12.661903270140296,5.300000000000182,0.41282081240021673
252,12/2/2017,10912.9273,1277.25,2165.87421464,24.745477743510463,-11.900000000000091,-0.9230888569988046
253,12/9/2017,15005.31271,1245.85,4061.282716649999,37.19640984157488,-31.40000000000009,-2.4584067332159005
254,12/16/2017,19342.01408,1257.25,4346.961721410002,29.01889494951539,11.400000000000091,0.915037925914042
255,12/23/2017,14506.764169999999,1268.05,-4898.75937587,-25.347074674447807,10.799999999999955,0.8590176973553354
256,12/30/2017,12590.34092,1296.5,-1818.5771370000002,-12.604529323571114,28.450000000000045,2.243602381609562
257,1/6/2018,17186.94717,1317.9,4530.013897049999,35.92572281526378,21.40000000000009,1.6505977632086457
258,1/13/2018,14297.477469999998,1332.9,-2877.67534876,-16.789823309360223,15.0,1.1381743683132255
