Date, DJIA_Close,DJIA_Change,DJIA_pct_Change, Close,NDAQ_Change,NDAQ_pct_Change
2018-11-14,25080.5,-205.99,-0.814624726,7136.39,-64.48,-0.008954474
2018-11-15,25289.27,208.77,0.832399673,7259.03,122.64,0.017185159
2018-11-16,25413.22,123.95,0.490128817,7247.87,-11.16,-0.001537395
2018-11-19,25017.44,-395.78,-1.557378404,7028.48,-219.39,-0.030269583
2018-11-20,24465.64,-551.8,-2.205661331,6908.82,-119.66,-0.017025018
2018-11-21,24464.69,-0.95,-0.003882997,6972.25,63.43,0.009181018
2018-11-23,24285.95,-178.74,-0.730603985,6938.98,-33.27,-0.004771774
2018-11-26,24640.24,354.29,1.458827017,7081.85,142.87,0.020589481
2018-11-27,24748.73,108.49,0.440296036,7082.7,0.85,0.000120025
2018-11-28,25366.43,617.7,2.495885647,7291.59,208.89,0.02949299
2018-11-29,25338.84,-27.59,-0.108765798,7273.08,-18.51,-0.002538541
2018-11-30,25538.46,199.62,0.787802441,7330.54,57.46,0.007900367
2018-12-03,25826.43,287.97,1.127593441,7441.51,110.97,0.015138039
2018-12-04,25027.07,-799.36,-3.095123871,7158.43,-283.08,-0.038040666
2018-12-06,24947.67,-79.4,-0.317256475,7188.26,29.83,0.004167115
2018-12-07,24388.95,-558.72,-2.239567863,6969.25,-219.01,-0.030467735
2018-12-10,24423.26,34.31,0.140678463,7020.52,51.27,0.007356602
2018-12-11,24370.24,-53.02,-0.217088136,7031.83,11.31,0.001610992
2018-12-12,24527.27,157.03,0.644351471,7098.31,66.48,0.009454153
2018-12-13,24597.38,70.11,0.285845102,7070.33,-27.98,-0.003941783
2018-12-14,24100.51,-496.87,-2.020011887,6910.66,-159.67,-0.022583104
2018-12-17,23592.98,-507.53,-2.105889046,6753.73,-156.93,-0.022708395
2018-12-18,23675.64,82.66,0.350358454,6783.91,30.18,0.004468642
2018-12-19,23323.66,-351.98,-1.486675756,6636.83,-147.08,-0.021680712
2018-12-20,22859.6,-464.06,-1.989653425,6528.41,-108.42,-0.016336112
2018-12-21,22445.37,-414.23,-1.812061453,6332.99,-195.42,-0.029933782
2018-12-24,21792.2,-653.17,-2.910043363,6192.92,-140.07,-0.022117515
2018-12-26,22878.45,1086.25,4.984581639,6554.36,361.44,0.058363421
2018-12-27,23138.82,260.37,1.138057867,6579.49,25.13,0.003834089
2018-12-28,23062.4,-76.42,-0.33026749,6584.52,5.03,0.000764497
2018-12-31,23327.46,265.06,1.149316637,6635.28,50.76,0.00770899
2019-01-02,23346.24,18.78,0.080505979,6665.94,30.66,0.004620755
2019-01-03,22686.22,-660.02,-2.827093356,6463.5,-202.44,-0.03036931
2019-01-04,23433.16,746.94,3.292483278,6738.86,275.36,0.042602305
2019-01-07,23531.35,98.19,0.419021592,6823.47,84.61,0.012555536
2019-01-08,23787.45,256.1,1.088335348,6897,73.53,0.010776042
2019-01-09,23879.12,91.67,0.385371278,6957.08,60.08,0.008711034
2019-01-10,24001.92,122.8,0.514256807,6986.07,28.99,0.004166978
2019-01-11,23995.95,-5.97,-0.02487301,6971.48,-14.59,-0.002088442
2019-01-14,23909.84,-86.11,-0.358852223,6905.92,-65.56,-0.009404029
2019-01-15,24065.59,155.75,0.651405446,7023.83,117.91,0.017073757
2019-01-16,24207.16,141.57,0.588267314,7034.69,10.86,0.001546165
2019-01-17,24370.1,162.94,0.673106635,7084.46,49.77,0.007074939
2019-01-18,24706.35,336.25,1.379764548,7157.23,72.77,0.010271778
2019-01-22,24404.48,-301.87,-1.221831634,7020.36,-136.87,-0.01912332
2019-01-23,24575.62,171.14,0.701264686,7025.77,5.41,0.000770616
2019-01-24,24553.24,-22.38,-0.091065861,7073.46,47.69,0.006787868
2019-01-25,24737.2,183.96,0.749229022,7164.86,91.4,0.012921541
2019-01-28,24528.22,-208.98,-0.844800543,7085.68,-79.18,-0.011051158
2019-01-29,24579.96,51.74,0.210940704,7028.29,-57.39,-0.008099434
2019-01-30,25014.86,434.9,1.769327533,7183.08,154.79,0.022023849
2019-01-31,24999.67,-15.19,-0.060723906,7281.74,98.66,0.013735055
2019-02-01,25063.89,64.22,0.256883391,7263.87,-17.87,-0.002454084
2019-02-04,25239.37,175.48,0.700130746,7347.54,83.67,0.011518653
2019-02-05,25411.52,172.15,0.682069323,7402.08,54.54,0.007422893
2019-02-06,25390.3,-21.22,-0.083505434,7375.28,-26.8,-0.003620604
2019-02-07,25169.53,-220.77,-0.869505284,7288.35,-86.93,-0.011786671
2019-02-08,25106.33,-63.2,-0.251097259,7298.2,9.85,0.001351472
2019-02-11,25053.11,-53.22,-0.211978413,7307.9,9.7,0.001329095
2019-02-12,25425.76,372.65,1.487440082,7414.62,106.72,0.014603374
2019-02-13,25543.27,117.51,0.462169076,7420.38,5.76,0.000776844
2019-02-14,25439.39,-103.88,-0.406682465,7426.95,6.57,0.000885399
2019-02-15,25883.25,443.86,1.744774541,7472.41,45.46,0.006120951
2019-02-19,25891.32,8.07,0.031178465,7486.77,14.36,0.001921736
2019-02-20,25954.44,63.12,0.243788266,7489.07,2.3,0.000307209
2019-02-21,25850.63,-103.81,-0.399970101,7459.71,-29.36,-0.00392038
2019-02-22,26031.81,181.18,0.700872667,7527.54,67.83,0.009092847
2019-02-25,26091.95,60.14,0.231025042,7554.46,26.92,0.003576202
2019-02-26,26057.98,-33.97,-0.130193412,7549.3,-5.16,-0.00068304
2019-02-27,25985.16,-72.82,-0.279453741,7554.51,5.21,0.00069013
2019-02-28,25916,-69.16,-0.266151911,7532.53,-21.98,-0.00290952
2019-03-01,26026.32,110.32,0.425682976,7595.35,62.82,0.008339827
2019-03-04,25819.65,-206.67,-0.794080761,7577.57,-17.78,-0.002340906
2019-03-05,25806.63,-13.02,-0.05042671,7576.36,-1.21,-0.000159682
2019-03-06,25673.46,-133.17,-0.516030183,7505.92,-70.44,-0.009297341
2019-03-07,25473.23,-200.23,-0.77991046,7421.46,-84.46,-0.011252451
2019-03-08,25450.24,-22.99,-0.090251609,7408.14,-13.32,-0.001794795
2019-03-11,25650.88,200.64,0.788361917,7558.06,149.92,0.020237199
2019-03-12,25554.66,-96.22,-0.375113836,7591.03,32.97,0.004362231
2019-03-13,25702.89,148.23,0.580050762,7643.41,52.38,0.006900249
2019-03-14,25709.94,7.05,0.027428822,7630.91,-12.5,-0.001635396
2019-03-15,25848.87,138.93,0.540374657,7688.53,57.62,0.007550869
2019-03-18,25914.1,65.23,0.252351457,7714.48,25.95,0.003375158
2019-03-19,25887.38,-26.72,-0.10310989,7723.95,9.47,0.001227562
2019-03-20,25745.67,-141.71,-0.547409587,7728.97,5.02,0.000649927
2019-03-21,25962.51,216.84,0.842238714,7838.96,109.99,0.014230874
2019-03-22,25502.32,-460.19,-1.772517372,7642.67,-196.29,-0.025040311
2019-03-25,25516.83,14.51,0.056896784,7637.54,-5.13,-0.000671231
2019-03-26,25657.73,140.9,0.552184578,7691.52,53.98,0.007067721
2019-03-27,25625.59,-32.14,-0.125264394,7643.38,-48.14,-0.006258841
2019-03-28,25717.46,91.87,0.358508819,7669.17,25.79,0.003374162
2019-03-29,25928.68,211.22,0.821309725,7729.32,60.15,0.007843091
2019-04-01,26258.42,329.74,1.271719193,7828.91,99.59,0.012884704
2019-04-02,26179.13,-79.29,-0.301960286,7848.69,19.78,0.002526533
2019-04-03,26218.13,39,0.148973629,7895.55,46.86,0.005970423
2019-04-04,26384.63,166.5,0.635056734,7891.78,-3.77,-0.000477484
2019-04-05,26424.99,40.36,0.152967845,7938.69,46.91,0.00594416
2019-04-08,26341.02,-83.97,-0.317767386,7953.88,15.19,0.001913414
2019-04-09,26150.58,-190.44,-0.722978837,7909.28,-44.6,-0.005607326
2019-04-10,26157.16,6.58,0.025161966,7964.24,54.96,0.006948799
2019-04-11,26143.05,-14.11,-0.053943165,7947.36,-16.88,-0.002119474
2019-04-12,26412.3,269.25,1.029910435,7984.16,36.8,0.004630468
2019-04-15,26384.77,-27.53,-0.104231741,7976.01,-8.15,-0.001020771
2019-04-16,26452.66,67.89,0.25730753,8000.23,24.22,0.003036606
2019-04-17,26449.54,-3.12,-0.011794655,7996.08,-4.15,-0.000518735
2019-04-18,26559.54,110,0.41588625,7998.06,1.98,0.000247621
2019-04-22,26511.05,-48.49,-0.182570933,8015.27,17.21,0.002151772
2019-04-23,26656.39,145.34,0.548224231,8120.82,105.55,0.013168614
2019-04-24,26597.05,-59.34,-0.222610789,8102.01,-18.81,-0.002316269
2019-04-25,26462.08,-134.97,-0.507462294,8106.29,4.28,0.000528264
2019-04-26,26543.33,81.25,0.307043135,8133.96,27.67,0.003413399
2019-04-29,26554.39,11.06,0.041667718,8149.39,15.43,0.001896985
2019-04-30,26592.91,38.52,0.14506076,8095.39,-54,-0.006626263
2019-05-01,26430.14,-162.77,-0.612080438,8049.64,-45.75,-0.005651365
2019-05-02,26307.79,-122.35,-0.462918471,8036.77,-12.87,-0.001598829
2019-05-03,26504.95,197.16,0.749435813,8164,127.23,0.015830987
2019-05-06,26438.48,-66.47,-0.250783344,8123.29,-40.71,-0.004986526
2019-05-07,25965.09,-473.39,-1.7905341,7963.76,-159.53,-0.019638595
2019-05-08,25967.33,2.24,0.008626968,7943.32,-20.44,-0.002566627
2019-05-09,25828.36,-138.97,-0.535172465,7910.59,-32.73,-0.004120443
2019-05-10,25942.37,114.01,0.441414012,7916.94,6.35,0.000802721
2019-05-13,25324.99,-617.38,-2.379813409,7647.02,-269.92,-0.034093981
2019-05-14,25532.05,207.06,0.817611379,7734.49,87.47,0.011438443
2019-05-15,25648.02,115.97,0.45421343,7822.15,87.66,0.01133365
2019-05-16,25862.68,214.66,0.836945698,7898.05,75.9,0.009703215
2019-05-17,25764,-98.68,-0.381553652,7816.28,-81.77,-0.010353188
2019-05-20,25679.9,-84.1,-0.326424468,7702.38,-113.9,-0.014572149
2019-05-21,25877.33,197.43,0.768811405,7785.72,83.34,0.010820032
2019-05-22,25776.61,-100.72,-0.38922099,7750.84,-34.88,-0.004479997
2019-05-23,25490.47,-286.14,-1.11007615,7628.28,-122.56,-0.01581248
2019-05-24,25585.69,95.22,0.37355137,7637.01,8.73,0.001144426
2019-05-28,25347.77,-237.92,-0.929894797,7607.35,-29.66,-0.003883719
2019-05-29,25126.41,-221.36,-0.873291812,7547.31,-60.04,-0.007892367
2019-05-30,25169.88,43.47,0.173005216,7567.72,20.41,0.002704275
2019-05-31,24815.04,-354.84,-1.409780261,7453.15,-114.57,-0.015139302
2019-06-03,24819.78,4.74,0.019101319,7333.02,-120.13,-0.016118017
2019-06-04,25332.18,512.4,2.064482441,7527.12,194.1,0.026469313
2019-06-05,25539.57,207.39,0.818682008,7575.48,48.36,0.006424768
2019-06-06,25720.66,181.09,0.709056574,7615.55,40.07,0.005289434
2019-06-07,25983.94,263.28,1.023612924,7742.1,126.55,0.016617316
2019-06-10,26062.68,78.74,0.303033335,7823.17,81.07,0.010471319
2019-06-11,26048.51,-14.17,-0.054368929,7822.57,-0.6,-7.66953E-05
2019-06-12,26004.83,-43.68,-0.167687135,7792.72,-29.85,-0.003815881
2019-06-13,26106.77,101.94,0.392004101,7837.13,44.41,0.005698909
2019-06-14,26089.61,-17.16,-0.065730077,7796.66,-40.47,-0.00516388
2019-06-17,26112.53,22.92,0.087851064,7845.02,48.36,0.006202656
2019-06-18,26465.54,353.01,1.35187973,7953.88,108.86,0.013876319
2019-06-19,26504,38.46,0.145321048,7987.32,33.44,0.004204237
2019-06-20,26753.17,249.17,0.940122246,8051.34,64.02,0.008015204
2019-06-21,26719.13,-34.04,-0.127237258,8031.71,-19.63,-0.002438103
2019-06-24,26727.54,8.41,0.031475576,8005.7,-26.01,-0.003238414
2019-06-25,26548.22,-179.32,-0.670918461,7884.72,-120.98,-0.015111733
2019-06-26,26536.82,-11.4,-0.042940732,7909.97,25.25,0.003202397
2019-06-27,26526.58,-10.24,-0.038587894,7967.76,57.79,0.00730597
2019-06-28,26599.96,73.38,0.276628197,8006.24,38.48,0.004829463
2019-07-01,26717.43,117.47,0.441617205,8091.16,84.92,0.010606727
2019-07-02,26786.68,69.25,0.259194092,8109.09,17.93,0.002215999
2019-07-03,26966,179.32,0.669437198,8170.23,61.14,0.007539687
2019-07-05,26922.12,-43.88,-0.16272343,8161.79,-8.44,-0.001033019
2019-07-08,26806.14,-115.98,-0.430798169,8098.38,-63.41,-0.007769129
2019-07-09,26783.49,-22.65,-0.084495567,8141.73,43.35,0.005352922
2019-07-10,26860.2,76.71,0.286407783,8202.53,60.8,0.0074677
2019-07-11,27088.08,227.88,0.848392789,8196.04,-6.49,-0.000791219
2019-07-12,27332.03,243.95,0.900580624,8244.14,48.1,0.005868688
2019-07-15,27359.16,27.13,0.099260831,8258.19,14.05,0.001704241
2019-07-16,27335.63,-23.53,-0.086004102,8222.8,-35.39,-0.004285443
2019-07-17,27219.85,-115.78,-0.423549777,8185.21,-37.59,-0.004571436
2019-07-18,27222.97,3.12,0.011462223,8207.24,22.03,0.00269144
2019-07-19,27154.2,-68.77,-0.252617551,8146.49,-60.75,-0.007402001
2019-07-22,27171.9,17.7,0.065183287,8204.14,57.65,0.007076667
2019-07-23,27349.19,177.29,0.652475535,8251.4,47.26,0.005760506
2019-07-24,27269.97,-79.22,-0.289661229,8321.5,70.1,0.008495528
2019-07-25,27140.98,-128.99,-0.473011155,8238.54,-82.96,-0.009969356
2019-07-26,27192.45,51.47,0.189639431,8330.21,91.67,0.011126972
2019-07-29,27221.35,28.9,0.1062795,8293.33,-36.88,-0.004427259
2019-07-30,27198.02,-23.33,-0.085704787,8273.61,-19.72,-0.002377814
2019-07-31,26864.27,-333.75,-1.227111385,8175.42,-98.19,-0.011867855
2019-08-01,26583.42,-280.85,-1.045440654,8111.12,-64.3,-0.007865039
2019-08-02,26485.01,-98.41,-0.37019315,8004.07,-107.05,-0.013197931
2019-08-05,25717.74,-767.27,-2.896997207,7726.04,-278.03,-0.034736078
2019-08-06,26029.52,311.78,1.212314923,7833.27,107.23,0.013879038
2019-08-07,26007.07,-22.45,-0.086248229,7862.83,29.56,0.003773648
2019-08-08,26378.19,371.12,1.426996582,8039.16,176.33,0.022425768
2019-08-09,26287.44,-90.75,-0.344034219,7959.14,-80.02,-0.009953776
2019-08-12,25907.37,-380.07,-1.445823557,7863.41,-95.73,-0.012027681
2019-08-13,26279.91,372.54,1.437969196,8016.36,152.95,0.019450849
2019-08-14,25479.42,-800.49,-3.046014998,7773.94,-242.42,-0.030240658
2019-08-15,25579.39,99.97,0.39235587,7766.62,-7.32,-0.000941607
2019-08-16,25886.01,306.62,1.198699422,7895.99,129.37,0.016657182
2019-08-19,26135.79,249.78,0.964922752,8002.81,106.82,0.013528386
2019-08-20,25962.44,-173.35,-0.663266731,7948.56,-54.25,-0.006778869
2019-08-21,26202.73,240.29,0.925529342,8020.21,71.65,0.009014211
2019-08-22,26252.24,49.51,0.188949777,7991.39,-28.82,-0.003593422
2019-08-23,25628.9,-623.34,-2.374425954,7751.77,-239.62,-0.029984771
2019-08-26,25898.83,269.93,1.05322507,7853.74,101.97,0.013154415
2019-08-27,25777.9,-120.93,-0.46693229,7826.95,-26.79,-0.003411114
2019-08-28,26036.1,258.2,1.001633182,7856.88,29.93,0.003823967
2019-08-29,26362.25,326.15,1.252683774,7973.39,116.51,0.014829042
2019-08-30,26403.28,41.03,0.155639219,7962.88,-10.51,-0.001318134
2019-09-03,26118.02,-285.26,-1.080396072,7874.16,-88.72,-0.011141697
2019-09-04,26355.47,237.45,0.909142424,7976.88,102.72,0.013045201
2019-09-05,26728.15,372.68,1.414051808,8116.83,139.95,0.017544453
2019-09-06,26797.46,69.31,0.259314618,8103.07,-13.76,-0.001695243
2019-09-09,26835.51,38.05,0.141991069,8087.44,-15.63,-0.001928899
2019-09-10,26909.43,73.92,0.275455916,8084.16,-3.28,-0.000405567
2019-09-11,27137.04,227.61,0.845837314,8169.68,85.52,0.010578712
2019-09-12,27182.45,45.41,0.167335863,8194.47,24.79,0.003034391
2019-09-13,27219.52,37.07,0.136374757,8176.71,-17.76,-0.002167315
2019-09-16,27076.82,-142.7,-0.524256122,8153.54,-23.17,-0.002833658
2019-09-17,27110.8,33.98,0.125494796,8186.02,32.48,0.003983546
2019-09-18,27147.08,36.28,0.133821208,8177.39,-8.63,-0.001054236
2019-09-19,27094.79,-52.29,-0.192617401,8182.88,5.49,0.000671363
2019-09-20,26935.07,-159.72,-0.589486023,8117.67,-65.21,-0.007969077
2019-09-23,26949.99,14.92,0.055392468,8112.46,-5.21,-0.00064181
2019-09-24,26807.77,-142.22,-0.527718192,7993.63,-118.83,-0.014647838
2019-09-25,26970.71,162.94,0.607808855,8077.38,83.75,0.010477092
2019-09-26,26891.12,-79.59,-0.295097904,8030.66,-46.72,-0.005784054
2019-09-27,26820.25,-70.87,-0.263544248,7939.63,-91.03,-0.011335307
2019-09-30,26916.83,96.58,0.360101043,7999.34,59.71,0.007520502
2019-10-01,26573.04,-343.79,-1.27723064,7908.68,-90.66,-0.011333435
2019-10-02,26078.62,-494.42,-1.860607593,7785.25,-123.43,-0.015606903
2019-10-03,26201.04,122.42,0.46942668,7872.26,87.01,0.011176263
2019-10-04,26573.72,372.68,1.422386287,7982.47,110.21,0.013999792
2019-10-07,26478.02,-95.7,-0.360130234,7956.29,-26.18,-0.003279687
2019-10-08,26164.04,-313.98,-1.185813743,7823.78,-132.51,-0.016654747
2019-10-09,26346.01,181.97,0.695496567,7903.74,79.96,0.010220124
2019-10-10,26496.67,150.66,0.571851297,7950.78,47.04,0.005951613
2019-10-11,26816.59,319.92,1.207397005,8057.04,106.26,0.013364726
2019-10-14,26787.36,-29.23,-0.10899969,8048.65,-8.39,-0.001041325
2019-10-15,27024.8,237.44,0.886388207,8148.71,100.06,0.012431899
2019-10-16,27001.98,-22.82,-0.084440958,8124.18,-24.53,-0.003010292
2019-10-17,27025.88,23.9,0.088512028,8156.85,32.67,0.004021329
2019-10-18,26770.2,-255.68,-0.946056151,8089.54,-67.31,-0.00825196
2019-10-21,26827.64,57.44,0.214566944,8162.99,73.45,0.009079626
2019-10-22,26788.1,-39.54,-0.147385309,8104.3,-58.69,-0.007189767
2019-10-23,26833.95,45.85,0.171158089,8119.79,15.49,0.001911331
2019-10-24,26805.53,-28.42,-0.10591061,8185.8,66.01,0.008129521
2019-10-25,26958.06,152.53,0.569024377,8243.12,57.32,0.00700237
2019-10-28,27090.72,132.66,0.492097725,8325.99,82.87,0.010053232
2019-10-29,27071.42,-19.3,-0.071242108,8276.85,-49.14,-0.005902001
2019-10-30,27186.69,115.27,0.425799607,8303.98,27.13,0.003277817
2019-10-31,27046.23,-140.46,-0.516649875,8292.36,-11.62,-0.001399329
2019-11-01,27347.36,301.13,1.113389925,8386.4,94.04,0.011340559
2019-11-04,27462.11,114.75,0.419601746,8433.2,46.8,0.005580464
2019-11-05,27492.63,30.52,0.111134942,8434.68,1.48,0.000175497
2019-11-06,27492.56,-0.07,-0.000254614,8410.63,-24.05,-0.002851323
2019-11-07,27674.8,182.24,0.662870246,8434.52,23.89,0.002840453
2019-11-08,27681.24,6.44,0.023270268,8475.31,40.79,0.004836078
2019-11-11,27691.49,10.25,0.037028688,8464.28,-11.03,-0.001301427
2019-11-12,27691.49,0,0,8486.09,21.81,0.002576711
2019-11-13,27783.59,92.1,0.332593154,8482.1,-3.99,-0.000470181
2019-11-14,27781.96,-1.63,-0.005866772,8479.02,-3.08,-0.000363118
2019-11-15,28004.89,222.93,0.802427187,8540.83,61.81,0.007289758
2019-11-18,28036.22,31.33,0.111873319,8549.94,9.11,0.001066641
2019-11-19,27934.02,-102.2,-0.364528456,8570.66,20.72,0.002423409
2019-11-20,27821.09,-112.93,-0.404274072,8526.73,-43.93,-0.005125626
2019-11-21,27766.29,-54.8,-0.196972872,8506.21,-20.52,-0.00240655
2019-11-22,27875.62,109.33,0.39375084,8519.88,13.67,0.001607061
2019-11-25,28066.47,190.85,0.684648449,8632.49,112.61,0.013217322
2019-11-26,28121.68,55.21,0.196711592,8647.93,15.44,0.001788592
2019-11-27,28164,42.32,0.150488875,8705.18,57.25,0.006620081
2019-11-29,28051.41,-112.59,-0.399765658,8665.47,-39.71,-0.004561652
2019-12-02,27783.04,-268.37,-0.956707702,8567.99,-97.48,-0.011249246
2019-12-03,27502.81,-280.23,-1.008636924,8520.64,-47.35,-0.005526384
2019-12-04,27649.78,146.97,0.53438176,8566.67,46.03,0.005402176
2019-12-05,27677.79,28.01,0.101302795,8570.7,4.03,0.000470428
2019-12-06,28015.06,337.27,1.218558274,8656.53,85.83,0.010014351
2019-12-09,27909.6,-105.46,-0.376440386,8621.83,-34.7,-0.004008535
2019-12-10,27881.72,-27.88,-0.099893943,8616.18,-5.65,-0.000655313
2019-12-11,27911.3,29.58,0.106091016,8654.05,37.87,0.004395219
2019-12-12,28132.05,220.75,0.79089831,8717.32,63.27,0.007311028
2019-12-13,28135.38,3.33,0.011837033,8734.88,17.56,0.002014381
2019-12-16,28235.89,100.51,0.357237045,8814.23,79.35,0.009084269
2019-12-17,28267.16,31.27,0.110745579,8823.36,9.13,0.001035825
2019-12-18,28239.28,-27.88,-0.098630354,8827.73,4.37,0.000495276
2019-12-19,28376.96,137.68,0.487547841,8887.22,59.49,0.006738992
2019-12-20,28455.09,78.13,0.275328999,8924.96,37.74,0.004246547
2019-12-23,28551.53,96.44,0.338920032,8945.65,20.69,0.002318218
2019-12-24,28515.45,-36.08,-0.126368009,8952.88,7.23,0.000808214
2019-12-26,28621.39,105.94,0.371517896,9022.39,69.51,0.007763982
2019-12-27,28645.26,23.87,0.083399164,9006.62,-15.77,-0.001747874
2019-12-30,28462.14,-183.12,-0.639268067,8945.99,-60.63,-0.006731715
2019-12-31,28538.44,76.3,0.268075415,8972.6,26.61,0.002974517
2020-01-02,28868.8,330.36,1.157596561,9092.19,119.59,0.013328355
2020-01-03,28634.88,-233.92,-0.810286538,9020.77,-71.42,-0.007855093
2020-01-06,28703.38,68.5,0.239218743,9071.46,50.69,0.005619254
2020-01-07,28583.68,-119.7,-0.417024058,9068.58,-2.88,-0.000317479
2020-01-08,28745.09,161.41,0.56469286,9129.24,60.66,0.00668903
2020-01-09,28956.9,211.81,0.736856277,9203.43,74.19,0.008126635
2020-01-10,28823.77,-133.13,-0.459752252,9178.86,-24.57,-0.002669657
2020-01-13,28907.05,83.28,0.288928201,9273.93,95.07,0.010357495
2020-01-14,28939.67,32.62,0.112844445,9251.33,-22.6,-0.002436939
2020-01-15,29030.22,90.55,0.312892303,9258.7,7.37,0.000796642
2020-01-16,29297.64,267.42,0.921178,9357.13,98.43,0.010631082
2020-01-17,29348.1,50.46,0.172232303,9388.94,31.81,0.003399547
2020-01-21,29196.04,-152.06,-0.518125535,9370.81,-18.13,-0.001930995
2020-01-22,29186.27,-9.77,-0.033463442,9383.77,12.96,0.001383018
2020-01-23,29160.09,-26.18,-0.089699712,9402.48,18.71,0.001993868
2020-01-24,28989.73,-170.36,-0.584223163,9314.91,-87.57,-0.0093135
2020-01-27,28535.8,-453.93,-1.565830382,9139.31,-175.6,-0.018851497
2020-01-28,28722.85,187.05,0.655492399,9269.68,130.37,0.014264753
2020-01-29,28734.45,11.6,0.040385964,9275.16,5.48,0.000591175
2020-01-30,28859.44,124.99,0.434983095,9298.93,23.77,0.002562759
2020-01-31,28256.03,-603.41,-2.090858312,9150.94,-147.99,-0.015914734
2020-02-03,28399.81,143.78,0.508847138,9273.4,122.46,0.013382232
2020-02-04,28807.63,407.82,1.435995523,9467.97,194.57,0.020981517
2020-02-05,29290.85,483.22,1.677402827,9508.68,40.71,0.00429976
2020-02-06,29379.77,88.92,0.303576031,9572.15,63.47,0.006674954
2020-02-07,29102.51,-277.26,-0.943710587,9520.51,-51.64,-0.005394817
2020-02-10,29276.82,174.31,0.598951774,9628.39,107.88,0.011331326
2020-02-11,29276.34,-0.48,-0.001639522,9638.94,10.55,0.001095718
2020-02-12,29551.42,275.08,0.939598324,9725.96,87.02,0.009027964
2020-02-13,29423.31,-128.11,-0.433515547,9711.97,-13.99,-0.001438418
2020-02-14,29398.08,-25.23,-0.08574834,9731.18,19.21,0.001977972
2020-02-18,29232.19,-165.89,-0.564288552,9732.74,1.56,0.000160309
2020-02-19,29348.03,115.84,0.396275476,9817.18,84.44,0.008675871
2020-02-20,29219.98,-128.05,-0.436315487,9750.96,-66.22,-0.006745318
2020-02-21,28992.41,-227.57,-0.778816413,9576.59,-174.37,-0.017882342
2020-02-24,27960.8,-1031.61,-3.558207131,9221.28,-355.31,-0.037101933
2020-02-25,27081.36,-879.44,-3.145260508,8965.61,-255.67,-0.027726086
2020-02-26,26957.59,-123.77,-0.457030223,8980.77,15.16,0.001690906
2020-02-27,25766.64,-1190.95,-4.417865247,8566.48,-414.29,-0.046130788
2020-02-28,25409.36,-357.28,-1.386599106,8567.37,0.89,0.000103893
2020-03-02,26703.32,1293.96,5.092454119,8952.16,384.79,0.044913433
2020-03-03,25917.41,-785.91,-2.943117185,8684.09,-268.07,-0.029944728
2020-03-04,27090.86,1173.45,4.52765149,9018.09,334,0.03846114
2020-03-05,26121.28,-969.58,-3.578993063,8738.6,-279.49,-0.03099215
2020-03-06,25864.78,-256.5,-0.981958005,8575.62,-162.98,-0.018650585
2020-03-09,23851.02,-2013.76,-7.785722515,7950.68,-624.94,-0.072874031
2020-03-10,25018.16,1167.14,4.893459483,8344.25,393.57,0.049501426
2020-03-11,23553.22,-1464.94,-5.85550656,7952.05,-392.2,-0.047002427
2020-03-12,21200.62,-2352.6,-9.988443194,7201.8,-750.25,-0.094346741
2020-03-13,23185.62,1985,9.362933726,7874.88,673.08,0.093459968
2020-03-16,20188.52,-2997.1,-12.92654671,6904.59,-970.29,-0.123213306
2020-03-17,21237.38,1048.86,5.19532883,7334.78,430.19,0.06230493
2020-03-18,19898.92,-1338.46,-6.302378165,6989.84,-344.94,-0.047027995
2020-03-19,20087.19,188.27,0.94613175,7150.58,160.74,0.022996235
2020-03-20,19173.98,-913.21,-4.546230707,6879.52,-271.06,-0.037907415
2020-03-23,18591.93,-582.05,-3.03562432,6860.67,-18.85,-0.002740017
2020-03-24,20704.91,2112.98,11.36503849,7417.86,557.19,0.0812151
2020-03-25,21200.55,495.64,2.393828324,7384.3,-33.56,-0.004524216
2020-03-26,22552.17,1351.62,6.375400638,7797.54,413.24,0.055961973
2020-03-27,21636.78,-915.39,-4.058988559,7502.38,-295.16,-0.037852964
2020-03-30,22327.48,690.7,3.192249494,7774.15,271.77,0.036224505
2020-03-31,21917.16,-410.32,-1.837735383,7700.1,-74.05,-0.009525157
2020-04-01,20943.51,-973.65,-4.442409509,7360.58,-339.52,-0.044092934
2020-04-02,21413.44,469.93,2.243797721,7487.31,126.73,0.017217393
2020-04-03,21052.53,-360.91,-1.68543681,7373.08,-114.23,-0.015256481
2020-04-06,22679.99,1627.46,7.7304723,7913.24,540.16,0.073261107
2020-04-07,22653.86,-26.13,-0.115211691,7887.26,-25.98,-0.003283105
2020-04-08,23433.57,779.71,3.441841699,8090.9,203.64,0.025818852
2020-04-09,23719.37,285.8,1.219617839,8153.58,62.68,0.007746975
2020-04-13,23390.77,-328.6,-1.385365632,8192.42,38.84,0.004763552
2020-04-14,23949.76,558.99,2.389788793,8515.74,323.32,0.03946575
2020-04-15,23504.35,-445.41,-1.859768115,8393.18,-122.56,-0.014392173
2020-04-16,23537.68,33.33,0.141803538,8532.36,139.18,0.016582511
2020-04-17,24242.49,704.81,2.994390271,8650.14,117.78,0.013803918
2020-04-20,23650.44,-592.05,-2.442199626,8560.73,-89.41,-0.010336249
2020-04-21,23018.88,-631.56,-2.670394293,8263.23,-297.5,-0.034751709
2020-04-22,23475.82,456.94,1.985066172,8495.38,232.15,0.028094341
